layer,level,class,id,metric,value,name,type,function_name
6,patch,2,22,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,23,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,24,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,25,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,26,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,27,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,2,28,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,29,ncore,3,number of core areas,core area metric,lsm_p_ncore
6,patch,4,30,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,31,ncore,2,number of core areas,core area metric,lsm_p_ncore
6,patch,4,32,ncore,3,number of core areas,core area metric,lsm_p_ncore
6,patch,4,33,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,34,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,35,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,36,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,37,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,38,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,39,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,40,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,41,ncore,2,number of core areas,core area metric,lsm_p_ncore
6,patch,4,42,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,43,ncore,2,number of core areas,core area metric,lsm_p_ncore
6,patch,4,44,ncore,1,number of core areas,core area metric,lsm_p_ncore
6,patch,4,45,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,46,ncore,2,number of core areas,core area metric,lsm_p_ncore
6,patch,4,47,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,48,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,49,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,50,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,51,ncore,1,number of core areas,core area metric,lsm_p_ncore
6,patch,4,52,ncore,1,number of core areas,core area metric,lsm_p_ncore
6,patch,4,53,ncore,2,number of core areas,core area metric,lsm_p_ncore
6,patch,4,54,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,4,55,ncore,1,number of core areas,core area metric,lsm_p_ncore
6,patch,4,56,ncore,0,number of core areas,core area metric,lsm_p_ncore
6,patch,5,57,ncore,3,number of core areas,core area metric,lsm_p_ncore
6,patch,1,1,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,2,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,3,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,4,para,0.1111111111111111,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,5,para,0.02349206349206349,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,6,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,7,para,0.04000000000000001,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,8,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,9,para,0.06666666666666667,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,10,para,0.06666666666666667,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,11,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,12,para,0.004834077855775367,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,13,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,14,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,15,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,16,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,17,para,0.1,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,18,para,0.1,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,19,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,20,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,21,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,22,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,23,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,24,para,0.07777777777777778,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,25,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,26,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,27,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,2,28,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,29,para,0.03636363636363637,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,30,para,0.08333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,31,para,0.07192982456140351,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,32,para,0.04,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,33,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,34,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,35,para,0.075,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,36,para,0.08,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,37,para,0.1111111111111111,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,38,para,0.07777777777777778,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,39,para,0.08888888888888889,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,40,para,0.06666666666666667,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,41,para,0.017607771706132366,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,42,para,0.06111111111111111,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,43,para,0.03225806451612904,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,44,para,0.046153846153846156,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,45,para,0.06666666666666667,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,46,para,0.03444444444444445,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,47,para,0.1111111111111111,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,48,para,0.07222222222222222,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,49,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,50,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,51,para,0.05057471264367816,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,52,para,0.04242424242424243,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,53,para,0.05396825396825397,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,54,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,55,para,0.06666666666666667,perimeter-area ratio,shape metric,lsm_p_para
6,patch,4,56,para,0.13333333333333333,perimeter-area ratio,shape metric,lsm_p_para
6,patch,5,57,para,0.03783783783783784,perimeter-area ratio,shape metric,lsm_p_para
6,patch,1,1,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,2,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,3,perim,240,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,4,perim,300,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,5,perim,2220,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,6,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,7,perim,540,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,8,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,9,perim,360,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,10,perim,360,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,11,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,12,perim,54540,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,13,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,14,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,15,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,16,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,17,perim,180,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,18,perim,180,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,19,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,20,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,21,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,22,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,23,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,24,perim,420,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,25,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,26,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,27,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,2,28,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,29,perim,3960,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,30,perim,600,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,31,perim,2460,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,32,perim,2700,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,33,perim,360,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,34,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,35,perim,540,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,36,perim,360,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,37,perim,300,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,38,perim,420,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,39,perim,240,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,40,perim,360,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,41,perim,8700,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,42,perim,660,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,43,perim,2700,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,44,perim,1620,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,45,perim,1260,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,46,perim,1860,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,47,perim,300,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,48,perim,780,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,49,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,50,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,51,perim,1320,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,52,perim,840,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,53,perim,2040,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,54,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,55,perim,1320,patch perimeter,area and edge metric,lsm_p_perim
6,patch,4,56,perim,120,patch perimeter,area and edge metric,lsm_p_perim
6,patch,5,57,perim,2520,patch perimeter,area and edge metric,lsm_p_perim
6,patch,1,1,shape,1,shape index,shape metric,lsm_p_shape
6,patch,1,2,shape,1,shape index,shape metric,lsm_p_shape
6,patch,1,3,shape,1.411764705882353,shape index,shape metric,lsm_p_shape
6,patch,1,4,shape,1.4423076923076923,shape index,shape metric,lsm_p_shape
6,patch,1,5,shape,1.8048780487804879,shape index,shape metric,lsm_p_shape
6,patch,1,6,shape,1,shape index,shape metric,lsm_p_shape
6,patch,1,7,shape,1.1587982832618027,shape index,shape metric,lsm_p_shape
6,patch,1,8,shape,1,shape index,shape metric,lsm_p_shape
6,patch,1,9,shape,1.2244897959183674,shape index,shape metric,lsm_p_shape
6,patch,1,10,shape,1.2244897959183674,shape index,shape metric,lsm_p_shape
6,patch,1,11,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,12,shape,4.05924382256624,shape index,shape metric,lsm_p_shape
6,patch,2,13,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,14,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,15,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,16,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,17,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
6,patch,2,18,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
6,patch,2,19,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,20,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,21,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,22,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,23,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,24,shape,1.4285714285714286,shape index,shape metric,lsm_p_shape
6,patch,2,25,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,26,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,27,shape,1,shape index,shape metric,lsm_p_shape
6,patch,2,28,shape,1,shape index,shape metric,lsm_p_shape
6,patch,4,29,shape,3,shape index,shape metric,lsm_p_shape
6,patch,4,30,shape,1.7647058823529411,shape index,shape metric,lsm_p_shape
6,patch,4,31,shape,3.324324324324324,shape index,shape metric,lsm_p_shape
6,patch,4,32,shape,2.5961538461538463,shape index,shape metric,lsm_p_shape
6,patch,4,33,shape,1.7307692307692308,shape index,shape metric,lsm_p_shape
6,patch,4,34,shape,1,shape index,shape metric,lsm_p_shape
6,patch,4,35,shape,1.588235294117647,shape index,shape metric,lsm_p_shape
6,patch,4,36,shape,1.3333333333333333,shape index,shape metric,lsm_p_shape
6,patch,4,37,shape,1.4423076923076923,shape index,shape metric,lsm_p_shape
6,patch,4,38,shape,1.4285714285714286,shape index,shape metric,lsm_p_shape
6,patch,4,39,shape,1.1538461538461537,shape index,shape metric,lsm_p_shape
6,patch,4,40,shape,1.2244897959183674,shape index,shape metric,lsm_p_shape
6,patch,4,41,shape,3.0938833570412516,shape index,shape metric,lsm_p_shape
6,patch,4,42,shape,1.5865384615384615,shape index,shape metric,lsm_p_shape
6,patch,4,43,shape,2.33160621761658,shape index,shape metric,lsm_p_shape
6,patch,4,44,shape,2.16,shape index,shape metric,lsm_p_shape
6,patch,4,45,shape,2.290909090909091,shape index,shape metric,lsm_p_shape
6,patch,4,46,shape,2,shape index,shape metric,lsm_p_shape
6,patch,4,47,shape,1.4423076923076923,shape index,shape metric,lsm_p_shape
6,patch,4,48,shape,1.875,shape index,shape metric,lsm_p_shape
6,patch,4,49,shape,1,shape index,shape metric,lsm_p_shape
6,patch,4,50,shape,1,shape index,shape metric,lsm_p_shape
6,patch,4,51,shape,2.037037037037037,shape index,shape metric,lsm_p_shape
6,patch,4,52,shape,1.4893617021276595,shape index,shape metric,lsm_p_shape
6,patch,4,53,shape,2.622107969151671,shape index,shape metric,lsm_p_shape
6,patch,4,54,shape,1,shape index,shape metric,lsm_p_shape
6,patch,4,55,shape,2.3404255319148937,shape index,shape metric,lsm_p_shape
6,patch,4,56,shape,1,shape index,shape metric,lsm_p_shape
6,patch,5,57,shape,2.4371373307543522,shape index,shape metric,lsm_p_shape
7,patch,1,1,area,0.27,patch area,area and edge metric,lsm_p_area
7,patch,1,2,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,1,3,area,8.549999999999999,patch area,area and edge metric,lsm_p_area
7,patch,1,4,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,1,5,area,1.6199999999999999,patch area,area and edge metric,lsm_p_area
7,patch,2,6,area,1036.35,patch area,area and edge metric,lsm_p_area
7,patch,2,7,area,0.18,patch area,area and edge metric,lsm_p_area
7,patch,2,8,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
7,patch,2,9,area,0.27,patch area,area and edge metric,lsm_p_area
7,patch,2,10,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,11,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,12,area,0.27,patch area,area and edge metric,lsm_p_area
7,patch,2,13,area,0.18,patch area,area and edge metric,lsm_p_area
7,patch,2,14,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,15,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,16,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,17,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,18,area,0.36,patch area,area and edge metric,lsm_p_area
7,patch,2,19,area,0.36,patch area,area and edge metric,lsm_p_area
7,patch,2,20,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,2,21,area,0.99,patch area,area and edge metric,lsm_p_area
7,patch,3,22,area,70.74,patch area,area and edge metric,lsm_p_area
7,patch,3,23,area,43.739999999999995,patch area,area and edge metric,lsm_p_area
7,patch,4,24,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,25,area,4.41,patch area,area and edge metric,lsm_p_area
7,patch,4,26,area,5.67,patch area,area and edge metric,lsm_p_area
7,patch,4,27,area,4.859999999999999,patch area,area and edge metric,lsm_p_area
7,patch,4,28,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,29,area,13.95,patch area,area and edge metric,lsm_p_area
7,patch,4,30,area,17.73,patch area,area and edge metric,lsm_p_area
7,patch,4,31,area,6.21,patch area,area and edge metric,lsm_p_area
7,patch,4,32,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,33,area,1.6199999999999999,patch area,area and edge metric,lsm_p_area
7,patch,4,34,area,1.44,patch area,area and edge metric,lsm_p_area
7,patch,4,35,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
7,patch,4,36,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,37,area,11.7,patch area,area and edge metric,lsm_p_area
7,patch,4,38,area,6.84,patch area,area and edge metric,lsm_p_area
7,patch,4,39,area,0.54,patch area,area and edge metric,lsm_p_area
7,patch,4,40,area,0.18,patch area,area and edge metric,lsm_p_area
7,patch,4,41,area,0.72,patch area,area and edge metric,lsm_p_area
7,patch,4,42,area,7.47,patch area,area and edge metric,lsm_p_area
7,patch,4,43,area,0.54,patch area,area and edge metric,lsm_p_area
7,patch,4,44,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,45,area,0.27,patch area,area and edge metric,lsm_p_area
7,patch,4,46,area,0.09,patch area,area and edge metric,lsm_p_area
7,patch,4,47,area,0.27,patch area,area and edge metric,lsm_p_area
7,patch,4,48,area,0.8099999999999999,patch area,area and edge metric,lsm_p_area
7,patch,5,49,area,3.78,patch area,area and edge metric,lsm_p_area
7,patch,5,50,area,0.72,patch area,area and edge metric,lsm_p_area
7,patch,1,1,cai,0,core area index,core area metric,lsm_p_cai
7,patch,1,2,cai,0,core area index,core area metric,lsm_p_cai
7,patch,1,3,cai,55.78947368421052,core area index,core area metric,lsm_p_cai
7,patch,1,4,cai,0,core area index,core area metric,lsm_p_cai
7,patch,1,5,cai,16.666666666666668,core area index,core area metric,lsm_p_cai
7,patch,2,6,cai,88.51932262266608,core area index,core area metric,lsm_p_cai
7,patch,2,7,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,8,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,9,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,10,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,11,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,12,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,13,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,14,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,15,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,16,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,17,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,18,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,19,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,20,cai,0,core area index,core area metric,lsm_p_cai
7,patch,2,21,cai,0,core area index,core area metric,lsm_p_cai
7,patch,3,22,cai,80.6615776081425,core area index,core area metric,lsm_p_cai
7,patch,3,23,cai,77.57201646090536,core area index,core area metric,lsm_p_cai
7,patch,4,24,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,25,cai,36.734693877551024,core area index,core area metric,lsm_p_cai
7,patch,4,26,cai,39.682539682539684,core area index,core area metric,lsm_p_cai
7,patch,4,27,cai,33.33333333333334,core area index,core area metric,lsm_p_cai
7,patch,4,28,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,29,cai,28.387096774193548,core area index,core area metric,lsm_p_cai
7,patch,4,30,cai,45.17766497461929,core area index,core area metric,lsm_p_cai
7,patch,4,31,cai,33.33333333333333,core area index,core area metric,lsm_p_cai
7,patch,4,32,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,33,cai,16.666666666666668,core area index,core area metric,lsm_p_cai
7,patch,4,34,cai,18.75,core area index,core area metric,lsm_p_cai
7,patch,4,35,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,36,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,37,cai,23.846153846153847,core area index,core area metric,lsm_p_cai
7,patch,4,38,cai,39.473684210526315,core area index,core area metric,lsm_p_cai
7,patch,4,39,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,40,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,41,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,42,cai,19.27710843373494,core area index,core area metric,lsm_p_cai
7,patch,4,43,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,44,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,45,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,46,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,47,cai,0,core area index,core area metric,lsm_p_cai
7,patch,4,48,cai,0,core area index,core area metric,lsm_p_cai
7,patch,5,49,cai,23.809523809523807,core area index,core area metric,lsm_p_cai
7,patch,5,50,cai,0,core area index,core area metric,lsm_p_cai
7,patch,1,1,circle,0.522535170724314,related circumscribing circle,shape metric,lsm_p_circle
7,patch,1,2,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,1,3,circle,0.5633293980150165,related circumscribing circle,shape metric,lsm_p_circle
7,patch,1,4,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,1,5,circle,0.7135211024345884,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,6,circle,0.19109774578618477,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,7,circle,0.4907041821059348,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,8,circle,0.5102924827941682,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,9,circle,0.522535170724314,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,10,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,11,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,12,circle,0.522535170724314,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,13,circle,0.6816901138162094,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,14,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,15,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,16,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,17,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,18,circle,0.6082339862353345,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,19,circle,0.6082339862353345,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,20,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,2,21,circle,0.6498591251978302,related circumscribing circle,shape metric,lsm_p_circle
7,patch,3,22,circle,0.6150898914762162,related circumscribing circle,shape metric,lsm_p_circle
7,patch,3,23,circle,0.595559203437066,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,24,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,25,circle,0.774769900028798,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,26,circle,0.679143634726739,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,27,circle,0.6180281365794512,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,28,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,29,circle,0.6276374916340561,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,30,circle,0.8972436745953187,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,31,circle,0.6245575701421955,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,32,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,33,circle,0.6474105876118011,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,34,circle,0.5472926063163865,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,35,circle,0.6816901138162093,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,36,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,37,circle,0.6722353647216412,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,38,circle,0.691827371337986,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,39,circle,0.7753106685761477,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,40,circle,0.6816901138162094,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,41,circle,0.7453520910529674,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,42,circle,0.8057373488731278,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,43,circle,0.6180281365794511,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,44,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,45,circle,0.522535170724314,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,46,circle,0,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,47,circle,0.522535170724314,related circumscribing circle,shape metric,lsm_p_circle
7,patch,4,48,circle,0.5416337638953415,related circumscribing circle,shape metric,lsm_p_circle
7,patch,5,49,circle,0.7109402114655305,related circumscribing circle,shape metric,lsm_p_circle
7,patch,5,50,circle,0.700414224768197,related circumscribing circle,shape metric,lsm_p_circle
7,patch,1,1,contig,0.27777777777777773,contiguity index,shape metric,lsm_p_contig
7,patch,1,2,contig,0,contiguity index,shape metric,lsm_p_contig
7,patch,1,3,contig,0.8087719298245615,contiguity index,shape metric,lsm_p_contig
7,patch,1,4,contig,0,contiguity index,shape metric,lsm_p_contig
7,patch,1,5,contig,0.6111111111111112,contiguity index,shape metric,lsm_p_contig
7,patch,2,6,contig,0.9531046461137646,contiguity index,shape metric,lsm_p_contig
7,patch,2,7,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
7,patch,2,8,contig,0.43333333333333335,contiguity index,shape metric,lsm_p_contig
7,patch,2,9,contig,0.27777777777777773,contiguity index,shape metric,lsm_p_contig
7,patch,2,10,contig,0,contiguity index,shape metric,lsm_p_contig
7,patch,2,11,contig,0,contiguity index,shape metric,lsm_p_contig
7,patch,2,12,contig,0.27777777777777773,contiguity index,shape metric,lsm_p_contig
7,patch,2,13,contig,0.08333333333333333,contiguity index,shape metric,lsm_p_contig
7,patch,2,14,contig,0,contiguity index,shape metric,lsm_p_contig
7,patch,2,15,contig,0,contiguity index,shape metric,lsm_p_contig
